DOMESTIC MONTHLY REPORT INDUSTRY TOTALS (see definitions),,,,,,,,,,,,,,,,,,,,,
CITY PAIR STATISTICS :  TRAFFIC ON BOARD BY STAGES,,,,,,,,,,,,,,,,,,,,,
REPORT PERIOD FROM 1 JULY 1994 TO JUNE 2004,,,,,,,,,,,,,,,,,,,,,
Traffic covers both directions of each city pair.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Monthly totals,,,,,,,,,,,,Moving annual totals,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City Pair Route,,Year,Month,Revenue,Aircraft,Rev Pax,Distance,RPKs,ASKs,Seats,,Revenue,Aircraft,Rev Pax,,RPKs,ASKs,Seats,,,
Industry Domestic/Regional,,,,Passengers,Trips,LF %,GC (klm),,,,,Passengers,Trips,LF %,,,,,,,
ADL,ASP,1997,6,"12,311",121,73.7,"1,316","16,201,276","21,986,412","16,707",,"695,720","7,087",69.8,,"817,723,293","1,171,585,376","1,002,524",,Adelaide - Alice Springs,
ADL,ASP,1997,7,"14,946",127,84.2,"1,316","19,668,936","23,348,472","17,742",,"694,524","6,914",69.7,,"803,257,101","1,152,942,712","985,798",,Adelaide - Alice Springs,
ADL,ASP,1997,8,"14,651",125,83.8,"1,316","19,280,716","23,006,312","17,482",,"782,724","7,506",73.1,,"920,363,479","1,258,928,202","1,083,491",,Adelaide - Alice Springs,
ADL,ASP,1997,9,"12,676",120,76.1,"1,316","16,681,616","21,923,244","16,659",,"762,340","7,288",72.4,,"886,694,093","1,224,609,158","1,049,785",,Adelaide - Alice Springs,
ADL,ASP,1997,10,"14,154",125,81.6,"1,316","18,626,664","22,836,548","17,353",,"789,991","7,267",76.6,,"944,956,925","1,232,987,045","1,051,340",,Adelaide - Alice Springs,
ADL,ASP,1997,11,"12,905",122,78.2,"1,316","16,982,980","21,704,788","16,493",,"840,097","7,498",79.1,,"1,000,814,349","1,264,798,433","1,088,909",,Adelaide - Alice Springs,
ADL,ASP,1997,12,"11,234",122,68.6,"1,316","14,783,944","21,550,816","16,376",,"770,349","7,022",76.4,,"900,453,708","1,178,778,817","1,014,421",,Adelaide - Alice Springs,
ADL,ASP,1998,1,"14,130",123,84.9,"1,316","18,595,080","21,908,768","16,648",,"773,032","7,116",77.9,,"943,513,024","1,210,681,914","1,022,265",,Adelaide - Alice Springs,
ADL,ASP,1998,2,"10,727",112,74.1,"1,316","14,116,732","19,055,680","14,480",,"810,683","7,122",81.6,,"1,017,288,555","1,246,618,315","1,028,648",,Adelaide - Alice Springs,
ADL,ASP,1998,3,"13,015",126,80.1,"1,316","17,127,740","21,381,052","16,247",,"713,625","6,805",76.2,,"827,683,015","1,085,575,949","938,154",,Adelaide - Alice Springs,
ADL,ASP,1998,4,"12,237",120,77.9,"1,316","16,103,892","20,662,516","15,701",,"786,241","7,213",77.2,,"933,189,669","1,209,490,015","1,044,069",,Adelaide - Alice Springs,
ADL,ASP,1998,5,"10,816",124,67.2,"1,316","14,233,856","21,186,284","16,099",,"767,426","6,966",78.6,,"923,248,907","1,174,988,120","1,011,417",,Adelaide - Alice Springs,
ADL,ASP,1998,6,"12,324",120,78.9,"1,316","16,218,384","20,557,236","15,621",,"721,882","7,093",72.2,,"855,061,468","1,183,995,658","1,011,664",,Adelaide - Alice Springs,
ADL,ASP,1998,7,"14,114",125,85.6,"1,316","18,574,024","21,699,524","16,489",,"712,223","6,966",71.7,,"824,562,268","1,149,919,666","987,046",,Adelaide - Alice Springs,
ADL,ASP,1998,8,"12,909",125,79.7,"1,316","16,988,244","21,324,464","16,204",,"786,297","7,360",74.4,,"940,576,515","1,264,621,414","1,082,209",,Adelaide - Alice Springs,
ADL,ASP,1998,9,"12,266",120,79.9,"1,316","16,142,056","20,204,548","15,353",,"752,894","7,076",72.3,,"894,959,904","1,238,317,432","1,049,937",,Adelaide - Alice Springs,
ADL,ASP,1998,10,"13,909",127,85.5,"1,316","18,304,244","21,407,372","16,267",,"786,395","7,123",76.2,,"951,821,180","1,249,561,204","1,064,729",,Adelaide - Alice Springs,
ADL,ASP,1998,11,"12,366",121,78.9,"1,316","16,273,656","20,615,140","15,665",,"844,659","7,320",80.3,,"1,015,569,684","1,265,172,187","1,079,311",,Adelaide - Alice Springs,
ADL,ASP,1998,12,"11,548",124,73.2,"1,316","15,197,168","20,766,480","15,780",,"774,622","7,161",76.9,,"919,051,959","1,194,778,422","1,016,875",,Adelaide - Alice Springs,
ADL,ASP,1999,1,"12,071",123,77.1,"1,316","15,885,436","20,608,560","15,660",,"785,512","7,054",78.8,,"968,880,419","1,229,584,398","1,022,313",,Adelaide - Alice Springs,
ADL,ASP,1999,2,"10,138",110,73.8,"1,316","13,341,608","18,089,736","13,746",,"805,597","6,943",81.7,,"1,019,772,291","1,247,625,180","996,370",,Adelaide - Alice Springs,
ADL,ASP,1999,3,"12,443",124,79.1,"1,316","16,374,988","20,690,152","15,722",,"726,675","6,707",76.7,,"841,455,110","1,096,706,539","933,307",,Adelaide - Alice Springs,
ADL,ASP,1999,4,"12,702",121,82.0,"1,316","16,715,832","20,391,420","15,495",,"822,586","7,463",78.8,,"970,609,802","1,231,311,496","1,052,728",,Adelaide - Alice Springs,
ADL,ASP,1999,5,"11,436",124,72.4,"1,316","15,049,776","20,775,692","15,787",,"770,409","7,249",77.9,,"937,292,565","1,203,848,085","1,018,725",,Adelaide - Alice Springs,
ADL,ASP,1999,6,"13,648",120,88.0,"1,316","17,960,768","20,407,212","15,507",,"733,877","7,088",71.9,,"866,252,138","1,204,711,125","1,023,603",,Adelaide - Alice Springs,
ADL,ASP,1999,7,"14,439",124,89.2,"1,316","19,001,724","21,291,564","16,179",,"746,836","7,148",72.9,,"860,818,841","1,180,627,907","1,011,512",,Adelaide - Alice Springs,
ADL,ASP,1999,8,"14,551",126,87.6,"1,316","19,149,116","21,850,864","16,604",,"810,410","7,534",75.4,,"968,595,199","1,284,666,723","1,091,436",,Adelaide - Alice Springs,
ADL,ASP,1999,9,"13,309",120,86.7,"1,316","17,514,644","20,195,336","15,346",,"794,751","7,252",72.4,,"927,447,327","1,281,556,844","1,083,086",,Adelaide - Alice Springs,
ADL,ASP,1999,10,"14,490",124,89.5,"1,316","19,068,840","21,294,196","16,181",,"858,503","7,229",80.0,,"1,036,945,651","1,296,239,179","1,092,651",,Adelaide - Alice Springs,
ADL,ASP,1999,11,"13,112",121,83.6,"1,316","17,255,392","20,644,092","15,687",,"895,000","7,423",80.8,,"1,080,246,718","1,337,209,559","1,132,615",,Adelaide - Alice Springs,
ADL,ASP,1999,12,"11,631",125,72.9,"1,316","15,306,396","20,999,412","15,957",,"817,456","7,114",77.4,,"968,181,115","1,251,083,960","1,067,263",,Adelaide - Alice Springs,
ADL,ASP,2000,1,"12,223",124,75.9,"1,316","16,085,468","21,184,968","16,098",,"812,830","7,218",76.9,,"998,938,482","1,299,017,318","1,083,287",,Adelaide - Alice Springs,
ADL,ASP,2000,2,"10,825",118,70.9,"1,316","14,245,700","20,101,900","15,275",,"845,447","7,123",80.6,,"1,066,145,802","1,322,025,114","1,066,764",,Adelaide - Alice Springs,
ADL,ASP,2000,3,"12,586",124,79.5,"1,316","16,563,176","20,823,068","15,823",,"798,977","7,062",76.9,,"926,632,307","1,205,425,293","1,030,829",,Adelaide - Alice Springs,
ADL,ASP,2000,4,"12,574",120,82.1,"1,316","16,547,384","20,155,856","15,316",,"882,616","7,617",79.7,,"1,037,384,856","1,301,409,439","1,120,193",,Adelaide - Alice Springs,
ADL,ASP,2000,5,"11,755",124,75.9,"1,316","15,469,580","20,384,840","15,490",,"823,699","7,030",82.1,,"1,021,419,005","1,244,206,152","1,036,319",,Adelaide - Alice Springs,
ADL,ASP,2000,6,"13,280",119,88.5,"1,316","17,476,480","19,749,212","15,007",,"798,640","7,369",73.9,,"948,096,569","1,282,398,548","1,083,230",,Adelaide - Alice Springs,
ADL,ASP,2000,7,"14,232",123,88.7,"1,316","18,729,312","21,121,800","16,050",,"828,759","8,086",73.8,,"969,131,385","1,313,134,765","1,139,900",,Adelaide - Alice Springs,
ADL,ASP,2000,8,"14,620",124,89.6,"1,316","19,239,920","21,467,908","16,313",,"841,845","8,479",73.3,,"987,304,101","1,346,437,052","1,171,606",,Adelaide - Alice Springs,
ADL,ASP,2000,9,"13,474",121,88.0,"1,316","17,731,784","20,150,592","15,312",,"879,749","8,613",72.3,,"996,942,370","1,378,379,751","1,205,441",,Adelaide - Alice Springs,
ADL,ASP,2000,10,"13,636",124,86.3,"1,316","17,944,976","20,798,064","15,804",,"966,451","8,478",80.6,,"1,134,770,032","1,408,766,077","1,214,498",,Adelaide - Alice Springs,
ADL,ASP,2000,11,"12,743",120,85.3,"1,316","16,769,788","19,661,040","14,940",,"926,754","8,869",77.8,,"1,106,282,593","1,422,691,267","1,238,968",,Adelaide - Alice Springs,
ADL,ASP,2000,12,"11,492",124,75.2,"1,316","15,123,472","20,113,744","15,284",,"904,781","8,208",78.1,,"1,053,880,175","1,349,299,581","1,178,824",,Adelaide - Alice Springs,
ADL,ASP,2001,1,"12,464",123,81.0,"1,316","16,402,624","20,253,240","15,390",,"902,706","8,237",79.2,,"1,098,898,890","1,387,506,928","1,183,838",,Adelaide - Alice Springs,
ADL,ASP,2001,2,"10,110",112,72.5,"1,316","13,304,760","18,343,724","13,939",,"959,528","8,437",83.9,,"1,168,025,410","1,391,920,321","1,185,750",,Adelaide - Alice Springs,
ADL,ASP,2001,3,"12,130",122,79.3,"1,316","15,963,080","20,125,588","15,293",,"809,655","7,926",74.2,,"938,646,145","1,264,792,837","1,123,754",,Adelaide - Alice Springs,
ADL,ASP,2001,4,"12,283",120,80.9,"1,316","16,164,428","19,992,672","15,192",,"940,047","9,146",75.6,,"1,086,362,780","1,437,767,732","1,292,244",,Adelaide - Alice Springs,
ADL,ASP,2001,5,"11,697",124,73.1,"1,316","15,393,252","21,065,212","16,007",,"916,719","8,422",81.2,,"1,075,093,040","1,324,668,327","1,165,545",,Adelaide - Alice Springs,
ADL,ASP,2001,6,"11,597",120,75.2,"1,316","15,261,652","20,297,984","15,424",,"849,729","8,172",73.0,,"991,041,128","1,358,208,336","1,174,020",,Adelaide - Alice Springs,
ADL,ASP,2001,7,"13,646",122,84.6,"1,316","17,958,136","21,225,764","16,129",,"826,420","7,717",75.2,,"976,182,045","1,297,268,803","1,106,036",,Adelaide - Alice Springs,
ADL,ASP,2001,8,"12,312",124,75.2,"1,316","16,202,592","21,553,448","16,378",,"902,109","8,291",74.7,,"1,031,568,349","1,381,476,040","1,200,389",,Adelaide - Alice Springs,
ADL,ASP,2001,9,"10,075",92,82.3,"1,316","13,258,700","16,110,472","12,242",,"869,302","8,249",72.1,,"1,005,227,808","1,393,598,424","1,211,510",,Adelaide - Alice Springs,
ADL,ASP,2001,10,"7,915",62,94.7,"1,316","10,416,140","10,996,496","8,356",,"742,088","6,282",80.0,,"864,605,289","1,080,943,729","954,138",,Adelaide - Alice Springs,
ADL,ASP,2001,11,"6,972",60,90.6,"1,316","9,175,152","10,127,936","7,696",,"751,205","6,728",77.6,,"883,417,554","1,138,165,621","1,021,408",,Adelaide - Alice Springs,
ADL,ASP,2001,12,"6,447",62,79.4,"1,316","8,484,252","10,688,552","8,122",,"778,770","6,337",77.4,,"909,200,185","1,174,733,752","1,021,442",,Adelaide - Alice Springs,
ADL,ASP,2002,1,"6,227",62,76.6,"1,316","8,194,732","10,697,764","8,129",,"793,320","6,414",80.1,,"984,116,589","1,228,121,712","1,025,868",,Adelaide - Alice Springs,
ADL,ASP,2002,2,"5,908",56,80.4,"1,316","7,774,928","9,671,284","7,349",,"846,794","6,462",82.4,,"1,070,150,305","1,298,777,244","1,037,649",,Adelaide - Alice Springs,
ADL,ASP,2002,3,"7,135",62,87.7,"1,316","9,389,660","10,709,608","8,138",,"766,802","6,087",78.2,,"947,992,620","1,211,937,368","973,655",,Adelaide - Alice Springs,
ADL,ASP,2002,4,"7,177",60,89.3,"1,316","9,444,932","10,575,376","8,036",,"803,056","5,881",86.4,,"958,749,743","1,110,238,692","952,335",,Adelaide - Alice Springs,
ADL,ASP,2002,5,"6,372",62,80.0,"1,316","8,385,552","10,485,888","7,968",,"754,330","6,014",78.6,,"897,910,226","1,142,650,255","964,867",,Adelaide - Alice Springs,
ADL,ASP,2002,6,"6,336",60,80.7,"1,316","8,338,176","10,329,284","7,849",,"734,710","6,025",77.9,,"850,509,435","1,091,982,011","950,707",,Adelaide - Alice Springs,
ADL,ASP,2002,7,"7,596",62,89.2,"1,316","9,996,336","11,211,004","8,519",,"710,358","6,239",73.8,,"817,121,982","1,107,543,012","953,423",,Adelaide - Alice Springs,
ADL,ASP,2002,8,"7,363",61,86.8,"1,316","9,689,708","11,159,680","8,480",,"816,302","6,910",78.9,,"972,552,412","1,232,108,758","1,055,407",,Adelaide - Alice Springs,
ADL,ASP,2002,9,"7,276",60,88.2,"1,316","9,575,216","10,853,052","8,247",,"797,352","6,792",77.4,,"938,878,504","1,212,432,622","1,033,067",,Adelaide - Alice Springs,
ADL,ASP,2002,10,"7,871",62,92.6,"1,316","10,358,236","11,191,264","8,504",,"815,840","7,008",79.0,,"978,309,322","1,237,688,328","1,037,046",,Adelaide - Alice Springs,
ADL,ASP,2002,11,"7,188",60,95.7,"1,316","9,459,408","9,881,844","7,509",,"888,406","7,364",82.9,,"1,084,808,537","1,308,185,712","1,095,913",,Adelaide - Alice Springs,
ADL,ASP,2002,12,"6,944",62,86.0,"1,316","9,138,304","10,631,964","8,079",,"813,273","6,951",78.8,,"971,350,153","1,232,138,129","1,019,992",,Adelaide - Alice Springs,
ADL,ASP,2003,1,"6,940",62,85.1,"1,316","9,133,040","10,737,244","8,159",,"851,283","7,192",80.3,,"1,076,690,123","1,341,459,175","1,072,484",,Adelaide - Alice Springs,
ADL,ASP,2003,2,"6,470",58,84.8,"1,316","8,514,520","10,043,712","7,632",,"867,195","6,924",81.9,,"1,106,763,184","1,351,119,402","1,054,085",,Adelaide - Alice Springs,
ADL,ASP,2003,3,"6,991",64,85.9,"1,316","9,200,156","10,708,292","8,137",,"775,436","6,385",79.1,,"938,523,933","1,187,155,443","953,915",,Adelaide - Alice Springs,
ADL,ASP,2003,4,"7,101",60,85.1,"1,316","9,344,916","10,985,968","8,348",,"852,057","6,971",78.6,,"1,046,981,492","1,331,969,291","1,061,003",,Adelaide - Alice Springs,
ADL,ASP,2003,5,"6,463",63,79.3,"1,316","8,505,308","10,726,716","8,151",,"810,670","6,845",79.4,,"1,010,690,497","1,272,236,370","1,021,864",,Adelaide - Alice Springs,
ADL,ASP,2003,6,"6,537",61,83.8,"1,316","8,602,692","10,271,380","7,805",,"815,038","6,945",75.3,,"1,007,355,687","1,337,048,934","1,070,911",,Adelaide - Alice Springs,
ADL,ASP,2003,7,"7,716",62,92.6,"1,316","10,154,256","10,968,860","8,335",,"800,746","6,683",75.8,,"970,674,293","1,280,272,651","1,036,900",,Adelaide - Alice Springs,
ADL,ASP,2003,8,"6,991",62,83.9,"1,316","9,200,156","10,962,280","8,330",,"883,882","6,790",82.5,,"1,085,945,997","1,316,520,234","1,068,371",,Adelaide - Alice Springs,
ADL,ASP,2003,9,"6,997",60,84.0,"1,316","9,208,052","10,955,700","8,325",,"847,975","6,442",79.9,,"1,021,252,526","1,278,086,328","1,035,869",,Adelaide - Alice Springs,
ADL,ASP,2003,10,"7,589",62,88.4,"1,316","9,987,124","11,293,912","8,582",,"905,266","6,952",80.5,,"1,109,896,996","1,379,461,989","1,121,734",,Adelaide - Alice Springs,
ADL,ASP,2003,11,"6,680",59,85.9,"1,316","8,790,880","10,234,532","7,777",,"973,179","7,391",81.6,,"1,210,689,521","1,484,262,740","1,189,686",,Adelaide - Alice Springs,
ADL,ASP,2003,12,"6,709",62,81.8,"1,316","8,829,044","10,788,568","8,198",,"952,806","7,163",81.0,,"1,158,790,266","1,430,194,386","1,152,236",,Adelaide - Alice Springs,
ADL,ASP,2004,1,"6,512",63,77.7,"1,316","8,569,792","11,028,080","8,380",,"958,742","7,298",82.4,,"1,221,321,985","1,481,474,137","1,175,210",,Adelaide - Alice Springs,
ADL,ASP,2004,2,"6,090",58,78.8,"1,316","8,014,440","10,170,048","7,728",,"969,352","7,248",85.1,,"1,248,700,315","1,467,726,051","1,162,516",,Adelaide - Alice Springs,
ADL,ASP,2004,3,"6,979",62,80.8,"1,316","9,184,364","11,370,240","8,640",,"890,883","6,815",82.9,,"1,075,523,945","1,296,672,963","1,087,162",,Adelaide - Alice Springs,
ADL,ASP,2004,4,"7,347",60,80.2,"1,316","9,668,652","12,061,140","9,165",,"978,565","7,502",81.7,,"1,201,419,616","1,470,549,625","1,198,953",,Adelaide - Alice Springs,
ADL,ASP,2004,5,"6,829",62,72.2,"1,316","8,986,964","12,442,780","9,455",,"943,381","7,281",82.3,,"1,162,719,244","1,412,880,087","1,145,422",,Adelaide - Alice Springs,
ADL,ASP,2004,6,"7,266",60,79.9,"1,316","9,562,056","11,966,388","9,093",,"916,112","7,642",74.7,,"1,095,461,151","1,466,617,833","1,207,665",,Adelaide - Alice Springs,
ADL,BNE,1994,7,"10,353",104,80.9,"1,622","16,792,566","20,750,246","12,793",,,,,,,,,,Adelaide - Brisbane,
ADL,BNE,1994,8,"10,089",108,76.5,"1,622","16,364,358","21,382,826","13,183",,,,,,,,,,Adelaide - Brisbane,
ADL,BNE,1994,9,"10,852",104,84.8,"1,622","17,601,944","20,763,222","12,801",,,,,,,,,,Adelaide - Brisbane,
ADL,BNE,1994,10,"11,240",105,86.9,"1,622","18,231,280","20,987,058","12,939",,,,,,,,,,Adelaide - Brisbane,
ADL,BNE,1994,11,"10,658",110,78.9,"1,622","17,287,276","21,906,732","13,506",,,,,,,,,,Adelaide - Brisbane,
ADL,BNE,1994,12,"10,816",111,79.5,"1,622","17,543,552","22,075,420","13,610",,,,,,,,,,Adelaide - Brisbane,
ADL,BNE,1995,1,"12,949",116,91.1,"1,622","21,003,278","23,045,376","14,208",,,,,,,,,,Adelaide - Brisbane,
ADL,BNE,1995,2,"9,338",103,74.0,"1,622","15,146,236","20,459,908","12,614",,,,,,,,,,Adelaide - Brisbane,
ADL,BNE,1995,3,"9,989",116,68.9,"1,622","16,202,158","23,522,244","14,502",,,,,,,,,,Adelaide - Brisbane,
ADL,BNE,1995,4,"10,790",106,79.4,"1,622","17,501,380","22,034,870","13,585",,,,,,,,,,Adelaide - Brisbane,
ADL,BNE,1995,5,"10,309",116,68.2,"1,622","16,721,198","24,519,774","15,117",,,,,,,,,,Adelaide - Brisbane,
ADL,BNE,1995,6,"10,790",113,73.6,"1,622","17,501,380","23,789,874","14,667",,"616,904","6,565",66.8,,"706,804,889","1,057,825,358","948,388",,Adelaide - Brisbane,
ADL,BNE,1995,7,"12,148",125,76.1,"1,622","19,704,056","25,901,718","15,969",,"622,112","6,516",67.4,,"701,554,368","1,041,523,570","933,647",,Adelaide - Brisbane,
ADL,BNE,1995,8,"12,132",122,77.2,"1,622","19,678,104","25,483,242","15,711",,"687,446","6,918",71.3,,"784,015,659","1,099,237,720","987,026",,Adelaide - Brisbane,
ADL,BNE,1995,9,"12,764",120,82.9,"1,622","20,703,208","24,985,288","15,404",,"702,222","6,926",73.2,,"792,751,148","1,083,030,380","971,988",,Adelaide - Brisbane,
ADL,BNE,1995,10,"13,005",124,81.2,"1,622","21,094,110","25,989,306","16,023",,"720,203","6,842",76.2,,"830,847,331","1,089,646,851","970,905",,Adelaide - Brisbane,
ADL,BNE,1995,11,"11,440",120,73.7,"1,622","18,555,680","25,179,928","15,524",,"757,159","7,084",77.7,,"887,207,669","1,141,368,138","1,009,253",,Adelaide - Brisbane,
ADL,BNE,1995,12,"12,927",121,83.0,"1,622","20,967,594","25,262,650","15,575",,"727,844","6,826",75.8,,"823,229,510","1,086,546,034","957,955",,Adelaide - Brisbane,
ADL,BNE,1996,1,"13,713",124,86.6,"1,622","22,242,486","25,692,480","15,840",,"726,116","6,850",77.2,,"857,239,164","1,110,587,604","964,922",,Adelaide - Brisbane,
ADL,BNE,1996,2,"10,711",116,72.0,"1,622","17,373,242","24,124,006","14,873",,"761,630","6,870",80.6,,"916,438,100","1,136,785,058","977,063",,Adelaide - Brisbane,
ADL,BNE,1996,3,"11,973",124,75.0,"1,622","19,420,206","25,895,230","15,965",,"685,123","6,707",73.5,,"780,040,959","1,060,580,274","935,661",,Adelaide - Brisbane,
ADL,BNE,1996,4,"12,838",120,84.0,"1,622","20,823,236","24,795,514","15,287",,"732,560","7,055",74.9,,"847,659,683","1,131,484,899","994,823",,Adelaide - Brisbane,
ADL,BNE,1996,5,"12,370",128,75.3,"1,622","20,064,140","26,633,240","16,420",,"717,617","6,820",75.8,,"838,331,420","1,106,263,497","974,958",,Adelaide - Brisbane,
ADL,BNE,1996,6,"11,618",125,72.3,"1,622","18,844,396","26,049,320","16,060",,"676,235","6,950",69.0,,"771,924,776","1,119,151,299","981,776",,Adelaide - Brisbane,
ADL,BNE,1996,7,"13,968",134,80.3,"1,622","22,656,096","28,206,580","17,390",,"675,702","6,815",69.9,,"765,501,073","1,094,361,693","958,329",,Adelaide - Brisbane,
ADL,BNE,1996,8,"13,715",134,78.4,"1,622","22,245,730","28,359,048","17,484",,"725,688","7,315",70.5,,"840,394,576","1,192,072,120","1,048,120",,Adelaide - Brisbane,
ADL,BNE,1996,9,"14,072",132,81.8,"1,622","22,824,784","27,911,376","17,208",,"709,969","7,180",69.6,,"829,524,849","1,191,499,555","1,041,093",,Adelaide - Brisbane,
ADL,BNE,1996,10,"14,750",136,83.3,"1,622","23,924,500","28,717,510","17,705",,"763,723","7,233",75.3,,"908,312,498","1,206,917,019","1,051,426",,Adelaide - Brisbane,
ADL,BNE,1996,11,"11,935",125,74.3,"1,622","19,358,570","26,055,808","16,064",,"777,261","7,435",74.5,,"915,724,087","1,228,743,156","1,076,023",,Adelaide - Brisbane,
ADL,BNE,1996,12,"13,695",127,83.7,"1,622","22,213,290","26,552,140","16,370",,"735,837","7,009",72.6,,"858,358,828","1,181,726,551","1,014,407",,Adelaide - Brisbane,
ADL,BNE,1997,1,"15,275",131,88.5,"1,622","24,776,050","27,992,476","17,258",,"750,667","7,119",76.9,,"916,914,455","1,192,443,770","1,014,132",,Adelaide - Brisbane,
ADL,BNE,1997,2,"11,431",120,73.8,"1,622","18,541,082","25,106,938","15,479",,"749,699","7,083",78.2,,"926,843,325","1,185,118,406","997,142",,Adelaide - Brisbane,
ADL,BNE,1997,3,"12,984",130,79.9,"1,622","21,060,048","26,373,720","16,260",,"727,716","6,950",74.2,,"851,650,030","1,147,672,895","982,437",,Adelaide - Brisbane,
ADL,BNE,1997,4,"13,343",129,84.3,"1,622","21,642,346","25,660,040","15,820",,"745,967","7,134",76.0,,"880,171,730","1,157,382,963","997,990",,Adelaide - Brisbane,
ADL,BNE,1997,5,"12,936",133,77.7,"1,622","20,982,192","27,019,276","16,658",,"730,479","6,984",76.7,,"869,958,682","1,134,662,731","981,599",,Adelaide - Brisbane,
ADL,BNE,1997,6,"12,824",130,79.9,"1,622","20,800,528","26,028,234","16,047",,"673,430","6,890",69.8,,"791,822,201","1,133,905,280","970,670",,Adelaide - Brisbane,
ADL,BNE,1997,7,"16,324",159,81.3,"1,622","26,477,528","32,582,736","20,088",,"669,193","6,712",69.6,,"774,333,479","1,113,265,218","951,555",,Adelaide - Brisbane,
ADL,BNE,1997,8,"16,345",160,82.0,"1,622","26,511,590","32,332,948","19,934",,"750,943","7,285",73.0,,"882,867,489","1,209,813,280","1,042,186",,Adelaide - Brisbane,
ADL,BNE,1997,9,"15,798",147,85.9,"1,622","25,624,356","29,843,178","18,399",,"730,120","7,085",72.1,,"848,454,509","1,177,328,296","1,010,196",,Adelaide - Brisbane,
ADL,BNE,1997,10,"17,120",155,89.2,"1,622","27,768,640","31,134,290","19,195",,"753,261","7,025",76.4,,"901,105,065","1,179,647,715","1,007,021",,Adelaide - Brisbane,
ADL,BNE,1997,11,"15,508",154,82.3,"1,622","25,153,976","30,548,748","18,834",,"802,415","7,256",79.0,,"955,225,625","1,209,861,431","1,043,468",,Adelaide - Brisbane,
ADL,BNE,1997,12,"16,424",155,85.7,"1,622","26,639,728","31,093,740","19,170",,"742,613","6,833",76.4,,"868,360,636","1,137,305,097","979,029",,Adelaide - Brisbane,
ADL,BNE,1998,1,"17,340",157,88.2,"1,622","28,125,480","31,885,276","19,658",,"746,913","6,877",78.8,,"913,838,034","1,159,499,380","979,466",,Adelaide - Brisbane,
ADL,BNE,1998,2,"14,084",140,79.0,"1,622","22,844,248","28,907,284","17,822",,"764,277","6,808",81.3,,"959,681,103","1,180,567,589","975,073",,Adelaide - Brisbane,
ADL,BNE,1998,3,"16,198",153,84.2,"1,622","26,273,156","31,195,926","19,233",,"728,325","6,750",76.6,,"852,703,843","1,113,641,891","953,643",,Adelaide - Brisbane,
ADL,BNE,1998,4,"16,081",158,78.9,"1,622","26,083,382","33,075,824","20,392",,"763,214","7,026",77.6,,"907,259,411","1,169,536,869","1,009,552",,Adelaide - Brisbane,
ADL,BNE,1998,5,"15,128",157,74.1,"1,622","24,537,616","33,109,886","20,413",,"739,569","6,776",78.7,,"890,616,473","1,131,261,246","974,058",,Adelaide - Brisbane,
ADL,BNE,1998,6,"14,990",149,78.7,"1,622","24,313,780","30,897,478","19,049",,"700,691","6,910",72.5,,"831,254,518","1,146,298,386","979,138",,Adelaide - Brisbane,
