DOMESTIC/REGIONAL AIRLINES,,,,,,,,,
CITY PAIR STATISTICS :  TRAFFIC ON BOARD BY STAGES,,,,,,,,,
REPORT PERIOD FROM 1 JANUARY 1984  TO 30 JUNE 1994,,,,,,,,,
Traffic covers both directions of each city pair.,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
City Pair Route,,Year,Month,Revenue,Aircraft,Rev Pax,Distance,RPKs,ASKs
Industry Domestic/Regional,,,,Passengers,Trips,LF %,GC (klm),,
,,,,,,,,,
,,,,,,,,,
ADL,BNE,1991,2,"6,030",85,63.9,"1,622","9,780,660","15,306,197"
ADL,BNE,1991,3,"7,251",91,66.7,"1,622","11,761,122","17,632,867"
ADL,BNE,1991,4,"7,867",92,71.6,"1,622","12,760,274","17,821,612"
ADL,BNE,1991,5,"7,135",101,59.5,"1,622","11,572,970","19,450,370"
ADL,BNE,1991,6,"7,146",88,68.6,"1,622","11,590,812","16,896,227"
ADL,BNE,1991,7,"10,092",98,86.9,"1,622","16,369,224","18,836,852"
ADL,BNE,1991,8,"8,958",100,73.9,"1,622","14,529,876","19,661,537"
ADL,BNE,1991,9,"10,228",100,86.3,"1,622","16,589,816","19,223,425"
ADL,BNE,1991,10,"11,328",107,86.6,"1,622","18,374,016","21,217,109"
ADL,BNE,1991,11,"10,236",105,79.5,"1,622","16,602,792","20,884,015"
ADL,BNE,1991,12,"11,447",106,87.3,"1,622","18,567,034","21,268,080"
ADL,BNE,1992,1,"12,346",108,92.0,"1,622","20,025,212","21,766,535"
ADL,BNE,1992,2,"7,759",91,71.5,"1,622","12,585,098","17,601,536"
ADL,BNE,1992,3,"8,611",105,75.4,"1,622","13,967,042","18,523,928"
ADL,BNE,1992,4,"8,728",99,80.8,"1,622","14,156,816","17,520,812"
ADL,BNE,1992,5,"7,380",100,68.2,"1,622","11,970,360","17,551,848"
ADL,BNE,1992,6,"7,709",99,71.5,"1,622","12,503,998","17,488,109"
ADL,BNE,1992,7,"9,643",109,80.7,"1,622","15,640,946","19,381,594"
ADL,BNE,1992,8,"8,746",107,74.5,"1,622","14,186,012","19,041,627"
ADL,BNE,1992,9,"9,078",108,77.5,"1,622","14,724,516","18,999,375"
ADL,BNE,1992,10,"9,119",111,75.2,"1,622","14,791,018","19,668,907"
ADL,BNE,1992,11,"8,274",108,67.4,"1,622","13,420,428","19,911,614"
ADL,BNE,1992,12,"9,480",112,75.9,"1,622","15,376,560","20,258,972"
ADL,BNE,1993,1,"11,016",115,85.7,"1,622","17,867,952","20,849,419"
ADL,BNE,1993,2,"7,078",100,63.9,"1,622","11,480,516","17,966,379"
ADL,BNE,1993,3,"7,933",109,66.1,"1,622","12,867,326","19,466,454"
ADL,BNE,1993,4,"9,758",105,83.1,"1,622","15,827,476","19,046,301"
ADL,BNE,1993,5,"7,978",106,64.9,"1,622","12,940,316","19,938,854"
ADL,BNE,1993,6,"8,887",105,71.4,"1,622","14,414,714","20,188,675"
ADL,BNE,1993,7,"9,889",105,79.7,"1,622","16,039,958","20,125,418"
ADL,BNE,1993,8,"9,136",110,74.7,"1,622","14,818,592","19,837,473"
ADL,BNE,1993,9,"10,130",104,83.8,"1,622","16,430,860","19,607,232"
ADL,BNE,1993,10,"10,098",104,81.6,"1,622","16,378,956","20,072,250"
ADL,BNE,1993,11,"10,367",105,81.5,"1,622","16,815,274","20,632,238"
ADL,BNE,1993,12,"10,825",108,83.5,"1,622","17,558,150","21,027,725"
ADL,BNE,1994,1,"11,719",106,90.3,"1,622","19,008,218","21,050,075"
ADL,BNE,1994,2,"8,889",96,75.3,"1,622","14,417,958","19,147,355"
ADL,BNE,1994,3,"10,336",108,79.3,"1,622","16,764,992","21,141,226"
ADL,BNE,1994,4,"9,315",98,78.5,"1,622","15,108,930","19,247,045"
ADL,BNE,1994,5,"8,981",108,69.1,"1,622","14,567,182","21,081,305"
ADL,BNE,1994,6,"9,177",104,73.4,"1,622","14,885,094","20,279,420"
ADL,CBR,1984,1,"1,339",12,94.7,972,"1,301,508","1,374,348"
ADL,CBR,1984,2,"1,018",12,73.7,972,"989,496","1,342,600"
ADL,CBR,1984,3,"1,218",13,86.3,972,"1,183,896","1,371,838"
ADL,CBR,1984,4,"1,223",14,76.5,972,"1,188,756","1,553,929"
ADL,CBR,1984,5,"1,347",13,86.5,972,"1,309,284","1,513,623"
ADL,CBR,1984,6,798,10,77.3,972,"775,656","1,003,436"
ADL,CBR,1984,7,"1,211",14,77.3,972,"1,177,092","1,522,758"
ADL,CBR,1984,8,"1,240",13,87.8,972,"1,205,280","1,372,756"
ADL,CBR,1984,9,"1,258",12,89.6,972,"1,222,776","1,364,705"
ADL,CBR,1984,10,"1,285",14,87.9,972,"1,249,020","1,420,956"
ADL,CBR,1984,11,"1,639",17,86.5,972,"1,593,108","1,841,743"
ADL,CBR,1984,12,"1,383",15,75.7,972,"1,344,276","1,775,794"
ADL,CBR,1985,1,"1,683",16,85.0,972,"1,635,876","1,924,560"
ADL,CBR,1985,2,"1,110",19,52.9,972,"1,078,920","2,039,546"
ADL,CBR,1985,3,"1,770",23,64.5,972,"1,720,440","2,667,349"
ADL,CBR,1985,4,"1,719",19,74.9,972,"1,670,868","2,230,798"
ADL,CBR,1985,5,"2,024",22,73.9,972,"1,967,328","2,662,149"
ADL,CBR,1985,6,"1,753",20,73.1,972,"1,703,916","2,330,938"
ADL,CBR,1985,7,"2,490",35,58.1,972,"2,420,280","4,165,714"
ADL,CBR,1985,8,"1,823",28,57.8,972,"1,771,956","3,065,668"
ADL,CBR,1985,9,"2,543",32,72.0,972,"2,471,796","3,433,050"
ADL,CBR,1985,10,"2,139",29,68.1,972,"2,079,108","3,053,022"
ADL,CBR,1985,11,"2,619",34,67.8,972,"2,545,668","3,754,673"
ADL,CBR,1985,12,"2,550",30,74.3,972,"2,478,600","3,335,935"
ADL,CBR,1986,1,"1,460",16,80.1,972,"1,419,120","1,771,685"
ADL,CBR,1986,2,"1,890",25,70.8,972,"1,837,080","2,594,746"
ADL,CBR,1986,3,"2,769",34,73.7,972,"2,691,468","3,651,924"
ADL,CBR,1986,4,"2,514",33,68.6,972,"2,443,608","3,562,111"
ADL,CBR,1986,5,"2,463",29,74.7,972,"2,394,036","3,204,867"
ADL,CBR,1986,6,"2,309",32,62.6,972,"2,244,348","3,585,220"
ADL,CBR,1986,7,"2,234",32,59.9,972,"2,171,448","3,625,122"
ADL,CBR,1986,8,"2,463",31,65.5,972,"2,394,036","3,655,017"
ADL,CBR,1986,9,"2,827",33,74.4,972,"2,747,844","3,693,339"
ADL,CBR,1986,10,"3,051",40,65.1,972,"2,965,572","4,555,410"
ADL,CBR,1986,11,"2,692",32,71.4,972,"2,616,624","3,664,739"
ADL,CBR,1986,12,"2,194",24,74.5,972,"2,132,568","2,862,507"
ADL,CBR,1987,1,"1,711",18,73.1,972,"1,663,092","2,275,092"
ADL,CBR,1987,2,"2,349",27,70.6,972,"2,283,228","3,234,034"
ADL,CBR,1987,3,"2,541",34,62.6,972,"2,469,852","3,945,450"
ADL,CBR,1987,4,"1,909",23,73.5,972,"1,855,548","2,524,555"
ADL,CBR,1987,5,"2,806",32,77.7,972,"2,727,432","3,510,208"
ADL,CBR,1987,6,"1,428",21,59.2,972,"1,388,016","2,344,622"
ADL,CBR,1987,7,"1,894",26,64.8,972,"1,840,968","2,841,000"
ADL,CBR,1987,8,"1,694",24,62.6,972,"1,646,568","2,630,300"
ADL,CBR,1987,9,"1,681",21,70.2,972,"1,633,932","2,327,538"
ADL,CBR,1987,10,"2,079",26,68.7,972,"2,020,788","2,941,467"
ADL,CBR,1987,11,"2,330",29,69.8,972,"2,264,760","3,244,642"
ADL,CBR,1987,12,"1,972",24,73.4,972,"1,916,784","2,611,422"
ADL,CBR,1988,1,"2,074",22,83.4,972,"2,015,928","2,417,180"
ADL,CBR,1988,2,"2,067",24,76.9,972,"2,009,124","2,612,645"
ADL,CBR,1988,3,"2,027",25,68.6,972,"1,970,244","2,872,076"
ADL,CBR,1988,4,"1,939",20,77.1,972,"1,884,708","2,444,498"
ADL,CBR,1988,5,"2,441",29,67.1,972,"2,372,652","3,535,994"
ADL,CBR,1988,6,"1,667",20,62.8,972,"1,620,324","2,580,134"
ADL,CBR,1988,7,"2,209",25,76.1,972,"2,147,148","2,821,482"
ADL,CBR,1988,8,"1,705",25,59.8,972,"1,657,260","2,771,338"
ADL,CBR,1988,9,"1,984",26,68.3,972,"1,928,448","2,823,496"
ADL,CBR,1988,10,"1,844",24,69.5,972,"1,792,368","2,578,947"
ADL,CBR,1988,11,"2,533",30,76.2,972,"2,462,076","3,231,071"
ADL,CBR,1988,12,"2,178",25,79.4,972,"2,117,016","2,666,267"
ADL,CBR,1989,1,"2,410",29,73.8,972,"2,342,520","3,174,146"
ADL,CBR,1989,2,"2,726",33,71.9,972,"2,649,672","3,685,218"
ADL,CBR,1989,3,"3,064",36,73.7,972,"2,978,208","4,040,988"
ADL,CBR,1989,4,"2,821",33,76.8,972,"2,742,012","3,570,328"
ADL,CBR,1989,5,"3,326",41,72.6,972,"3,232,872","4,452,992"
ADL,CBR,1989,6,"3,140",40,69.7,972,"3,052,080","4,378,881"
ADL,CBR,1989,7,"3,628",47,67.2,972,"3,526,416","5,247,643"
ADL,CBR,1989,8,"2,055",27,66.3,972,"1,997,460","3,012,760"
ADL,CBR,1990,2,89,1,67.4,972,"86,508","128,350"
ADL,CBR,1990,4,68,1,64.2,972,"66,096","102,953"
ADL,CBR,1990,5,189,2,89.2,972,"183,708","205,951"
ADL,CBR,1990,6,170,2,80.2,972,"165,240","206,035"
ADL,CBR,1990,7,879,14,55.6,972,"854,388","1,536,669"
ADL,CBR,1990,8,"3,484",57,52.0,972,"3,386,448","6,512,400"
ADL,CBR,1990,9,"4,586",56,66.6,972,"4,457,592","6,693,081"
ADL,CBR,1990,10,"5,506",66,67.2,972,"5,351,832","7,964,036"
ADL,CBR,1990,11,"5,471",68,68.4,972,"5,317,812","7,774,579"
ADL,CBR,1990,12,"3,308",39,71.8,972,"3,215,376","4,478,240"
ADL,CBR,1991,1,907,10,78.9,972,"881,604","1,117,369"
ADL,CBR,1991,2,"3,278",42,64.7,972,"3,186,216","4,924,600"
ADL,CBR,1991,3,"5,070",56,75.2,972,"4,928,040","6,553,245"
ADL,CBR,1991,4,"4,896",55,74.1,972,"4,758,912","6,422,283"
ADL,CBR,1991,5,"5,564",66,73.7,972,"5,408,208","7,338,138"
ADL,CBR,1991,6,"4,500",58,67.3,972,"4,374,000","6,499,257"
ADL,CBR,1991,7,"5,302",62,74.3,972,"5,153,544","6,936,129"
ADL,CBR,1991,8,"5,178",72,63.2,972,"5,033,016","7,963,633"
ADL,CBR,1991,9,"5,829",71,72.0,972,"5,665,788","7,869,150"
ADL,CBR,1991,10,"6,935",78,78.5,972,"6,740,820","8,587,032"
ADL,CBR,1991,11,"5,994",73,75.0,972,"5,826,168","7,768,224"
ADL,CBR,1991,12,"4,341",54,72.1,972,"4,219,452","5,852,222"
ADL,CBR,1992,1,"1,419",15,87.5,972,"1,379,268","1,576,306"
ADL,CBR,1992,2,"5,054",64,72.9,972,"4,912,488","6,738,667"
ADL,CBR,1992,3,"4,745",64,68.3,972,"4,612,140","6,752,767"
ADL,CBR,1992,4,"6,120",77,73.7,972,"5,948,640","8,071,425"
ADL,CBR,1992,5,"5,319",74,67.5,972,"5,170,068","7,659,360"
ADL,CBR,1992,6,"4,221",69,56.4,972,"4,102,812","7,274,489"
ADL,CBR,1992,7,"3,511",50,62.0,972,"3,412,692","5,504,342"
ADL,CBR,1992,8,"3,742",67,48.4,972,"3,637,224","7,514,926"
ADL,CBR,1992,9,"4,573",70,57.7,972,"4,444,956","7,703,563"
ADL,CBR,1992,10,"5,417",75,65.6,972,"5,265,324","8,026,409"
ADL,CBR,1992,11,"5,073",69,66.2,972,"4,930,956","7,448,574"
ADL,CBR,1992,12,"4,110",52,69.9,972,"3,994,920","5,715,193"
ADL,CBR,1993,1,"2,819",32,74.5,972,"2,740,068","3,677,944"
ADL,CBR,1993,2,"4,641",64,65.5,972,"4,511,052","6,887,102"
ADL,CBR,1993,3,"4,801",70,60.5,972,"4,666,572","7,713,342"
ADL,CBR,1993,4,"5,376",66,73.4,972,"5,225,472","7,119,172"
ADL,CBR,1993,5,"4,602",65,63.9,972,"4,473,144","7,000,225"
ADL,CBR,1993,6,"4,171",67,52.7,972,"4,054,212","7,693,002"
ADL,CBR,1993,7,"5,020",73,60.3,972,"4,879,440","8,091,940"
ADL,CBR,1993,8,"4,394",70,56.2,972,"4,270,968","7,599,587"
ADL,CBR,1993,9,"5,245",67,68.4,972,"5,098,140","7,453,421"
ADL,CBR,1993,10,"5,606",70,67.6,972,"5,449,032","8,060,698"
ADL,CBR,1993,11,"5,355",68,67.8,972,"5,205,060","7,677,080"
ADL,CBR,1993,12,"4,076",57,62.6,972,"3,961,872","6,328,869"
ADL,CBR,1994,1,"2,818",35,69.0,972,"2,739,096","3,969,704"
ADL,CBR,1994,2,"4,562",63,60.8,972,"4,434,264","7,293,197"
ADL,CBR,1994,3,"5,843",71,71.8,972,"5,679,396","7,910,022"
ADL,CBR,1994,4,"5,083",64,69.2,972,"4,940,676","7,139,705"
ADL,CBR,1994,5,"5,169",71,63.8,972,"5,024,268","7,875,028"
ADL,CBR,1994,6,"4,707",67,61.9,972,"4,575,204","7,391,283"
ADL,DRW,1984,1,"3,050",33,66.8,"2,619","7,987,950","11,958,009"
ADL,DRW,1984,2,671,8,58.2,"2,619","1,757,349","3,019,500"
ADL,DRW,1984,3,"1,284",19,53.5,"2,619","3,362,796","6,285,600"
ADL,DRW,1984,4,"1,186",16,57.8,"2,619","3,106,134","5,373,934"
ADL,DRW,1984,5,"2,790",32,66.6,"2,619","7,307,010","10,971,486"
ADL,DRW,1984,6,"2,952",27,84.1,"2,619","7,731,288","9,192,970"
ADL,DRW,1984,7,"4,174",38,86.5,"2,619","10,931,706","12,637,810"
ADL,DRW,1984,8,"3,535",36,74.2,"2,619","9,258,165","12,477,311"
ADL,DRW,1984,9,"2,260",25,69.2,"2,619","5,918,940","8,553,382"
ADL,DRW,1984,10,"1,491",17,65.4,"2,619","3,904,929","5,970,839"
ADL,DRW,1984,11,"1,442",13,77.0,"2,619","3,776,598","4,904,673"
ADL,DRW,1984,12,"4,319",37,77.9,"2,619","11,311,461","14,520,489"
ADL,DRW,1985,1,"4,819",42,77.3,"2,619","12,620,961","16,327,246"
ADL,DRW,1985,2,957,10,66.5,"2,619","2,506,383","3,768,997"
ADL,DRW,1985,3,"1,026",14,50.9,"2,619","2,687,094","5,279,163"
ADL,DRW,1985,4,"1,990",19,72.7,"2,619","5,211,810","7,168,927"
ADL,DRW,1985,5,"2,384",20,85.3,"2,619","6,243,696","7,319,691"
ADL,DRW,1985,6,"2,045",18,78.9,"2,619","5,355,855","6,788,156"
ADL,DRW,1985,7,"3,323",24,90.9,"2,619","8,702,937","9,574,188"
ADL,DRW,1985,8,"2,902",29,70.2,"2,619","7,600,338","10,826,692"
ADL,DRW,1985,9,"1,843",18,69.3,"2,619","4,826,817","6,965,104"
ADL,DRW,1985,10,"1,778",18,65.2,"2,619","4,656,582","7,141,997"
ADL,DRW,1985,11,"1,348",17,55.1,"2,619","3,530,412","6,407,281"
ADL,DRW,1985,12,"3,562",38,62.1,"2,619","9,328,878","15,022,348"
ADL,DRW,1986,1,"3,561",36,66.1,"2,619","9,326,259","14,109,318"
ADL,DRW,1986,2,"1,042",13,55.7,"2,619","2,728,998","4,899,458"
ADL,DRW,1986,3,"1,230",13,67.2,"2,619","3,221,370","4,793,705"
ADL,DRW,1986,4,"1,147",13,61.3,"2,619","3,003,993","4,900,478"
ADL,DRW,1986,5,"1,257",12,72.7,"2,619","3,292,083","4,528,312"
ADL,DRW,1986,6,875,10,60.8,"2,619","2,291,625","3,769,120"
ADL,DRW,1986,7,"1,605",15,74.3,"2,619","4,203,495","5,657,463"
ADL,DRW,1986,8,"1,990",22,62.8,"2,619","5,211,810","8,299,061"
ADL,DRW,1986,9,"1,392",17,56.9,"2,619","3,645,648","6,407,114"
ADL,DRW,1986,10,"1,019",15,47.2,"2,619","2,668,761","5,654,155"
ADL,DRW,1986,11,886,13,47.3,"2,619","2,320,434","4,905,780"
ADL,DRW,1986,12,"2,571",34,53.7,"2,619","6,733,449","12,539,011"
ADL,DRW,1987,1,"1,543",20,53.6,"2,619","4,041,117","7,539,397"
ADL,DRW,1987,2,660,8,70.1,"2,619","1,728,540","2,465,820"
ADL,DRW,1987,3,683,8,65.2,"2,619","1,788,777","2,743,523"
ADL,DRW,1987,4,545,7,62.8,"2,619","1,427,355","2,272,858"
ADL,DRW,1987,5,599,8,61.3,"2,619","1,568,781","2,559,186"
ADL,DRW,1987,6,895,10,70.8,"2,619","2,344,005","3,310,742"
ADL,DRW,1987,7,790,7,81.2,"2,619","2,069,010","2,548,042"
ADL,DRW,1987,8,589,5,95.8,"2,619","1,542,591","1,610,220"
ADL,DRW,1987,9,814,8,66.8,"2,619","2,131,866","3,191,416"
ADL,DRW,1987,10,645,8,66.0,"2,619","1,689,255","2,559,477"
ADL,DRW,1987,11,370,4,84.9,"2,619","969,030","1,141,378"
ADL,DRW,1987,12,919,11,63.6,"2,619","2,406,861","3,784,373"
ADL,DRW,1988,1,526,6,69.3,"2,619","1,377,594","1,987,870"
ADL,DRW,1988,2,354,4,81.2,"2,619","927,126","1,141,781"
ADL,DRW,1988,3,398,4,84.5,"2,619","1,042,362","1,233,564"
ADL,DRW,1988,4,664,9,61.1,"2,619","1,739,016","2,846,180"
ADL,DRW,1988,5,357,4,81.9,"2,619","934,983","1,141,615"
ADL,DRW,1988,6,537,6,74.2,"2,619","1,406,403","1,895,422"
ADL,DRW,1988,7,"2,138",21,77.9,"2,619","5,599,422","7,187,961"
ADL,DRW,1988,8,984,9,84.9,"2,619","2,577,096","3,035,449"
ADL,DRW,1988,9,"1,143",13,75.1,"2,619","2,993,517","3,986,041"
ADL,DRW,1988,10,"1,148",11,81.5,"2,619","3,006,612","3,689,094"
ADL,DRW,1988,11,597,8,68.5,"2,619","1,563,543","2,282,545"
ADL,DRW,1988,12,"1,102",10,89.6,"2,619","2,886,138","3,221,136"
ADL,DRW,1989,1,449,9,42.7,"2,619","1,175,931","2,753,937"
ADL,DRW,1989,2,335,4,76.8,"2,619","877,365","1,142,402"
ADL,DRW,1989,3,537,6,77.9,"2,619","1,406,403","1,805,395"
ADL,DRW,1989,4,760,9,77.5,"2,619","1,990,440","2,568,310"
ADL,DRW,1989,5,571,7,74.8,"2,619","1,495,449","1,999,263"
ADL,DRW,1989,6,983,11,73.4,"2,619","2,574,477","3,507,462"
ADL,DRW,1989,7,"2,064",21,70.7,"2,619","5,405,616","7,645,850"
ADL,DRW,1989,8,967,9,81.2,"2,619","2,532,573","3,118,932"
ADL,DRW,1989,9,603,5,80.4,"2,619","1,579,257","1,964,250"
ADL,DRW,1989,10,"1,528",14,73.2,"2,619","4,001,832","5,466,984"
ADL,DRW,1989,11,843,9,51.7,"2,619","2,207,817","4,270,439"
ADL,DRW,1989,12,"2,501",25,63.7,"2,619","6,550,119","10,282,761"
ADL,DRW,1990,1,"2,586",28,62.4,"2,619","6,772,734","10,853,740"
ADL,DRW,1990,2,"1,336",19,46.5,"2,619","3,498,984","7,524,697"
ADL,DRW,1990,6,211,2,73.3,"2,619","552,609","753,900"
ADL,DRW,1990,7,556,6,69.0,"2,619","1,456,164","2,110,383"
ADL,DRW,1990,9,144,2,63.2,"2,619","377,136","596,734"
ADL,DRW,1990,10,110,3,30.9,"2,619","288,090","932,330"
ADL,DRW,1990,11,396,10,34.1,"2,619","1,037,124","3,041,419"
ADL,DRW,1990,12,776,13,48.9,"2,619","2,032,344","4,156,123"
ADL,DRW,1991,1,359,5,54.1,"2,619","940,221","1,737,932"
ADL,DRW,1991,2,38,1,33.3,"2,619","99,522","298,865"
ADL,DRW,1991,3,190,3,59.7,"2,619","497,610","833,518"
ADL,DRW,1991,4,318,4,79.5,"2,619","832,842","1,047,600"
ADL,DRW,1991,5,315,5,63.0,"2,619","824,985","1,309,500"
ADL,DRW,1991,6,"5,768",74,70.2,"2,619","15,106,392","21,519,077"
ADL,DRW,1991,7,"10,994",111,85.1,"2,619","28,793,286","33,834,649"
ADL,DRW,1991,8,"8,991",105,75.3,"2,619","23,547,429","31,271,486"
ADL,DRW,1991,9,"8,389",105,71.7,"2,619","21,970,791","30,642,665"
ADL,DRW,1991,10,"7,990",109,65.0,"2,619","20,925,810","32,193,554"
ADL,DRW,1991,11,"5,625",95,53.3,"2,619","14,731,875","27,639,540"
ADL,DRW,1991,12,"7,042",94,67.5,"2,619","18,442,998","27,322,960"
ADL,DRW,1992,1,"6,663",82,78.4,"2,619","17,450,397","22,258,159"
ADL,DRW,1992,2,"3,381",52,64.8,"2,619","8,854,839","13,664,875"
ADL,DRW,1992,3,"3,925",61,64.3,"2,619","10,279,575","15,986,897"
ADL,DRW,1992,4,"4,935",64,69.2,"2,619","12,924,765","18,677,406"
ADL,DRW,1992,5,"4,377",59,67.3,"2,619","11,463,363","17,033,229"
ADL,DRW,1992,6,"5,230",57,81.2,"2,619","13,697,370","16,868,682"
ADL,DRW,1992,7,"9,624",98,82.6,"2,619","25,205,256","30,514,838"
ADL,DRW,1992,8,"7,947",91,75.4,"2,619","20,813,193","27,603,704"
ADL,DRW,1992,9,"6,636",82,74.0,"2,619","17,379,684","23,486,059"
ADL,DRW,1992,10,"5,854",67,77.7,"2,619","15,331,626","19,731,822"
ADL,DRW,1992,11,"5,931",60,81.5,"2,619","15,533,289","19,059,250"
ADL,DRW,1992,12,"5,707",64,74.1,"2,619","14,946,633","20,170,895"
ADL,DRW,1993,1,"6,120",62,81.9,"2,619","16,028,280","19,570,549"
ADL,DRW,1993,2,"4,495",56,66.3,"2,619","11,772,405","17,756,267"
ADL,DRW,1993,3,"5,419",62,72.8,"2,619","14,192,361","19,495,001"
ADL,DRW,1993,4,"5,966",64,83.9,"2,619","15,624,954","18,623,306"
ADL,DRW,1993,5,"6,323",67,77.2,"2,619","16,559,937","21,450,696"
ADL,DRW,1993,6,"6,976",66,86.4,"2,619","18,270,144","21,146,000"
ADL,DRW,1993,7,"10,069",94,91.4,"2,619","26,370,711","28,851,981"
ADL,DRW,1993,8,"9,584",93,86.6,"2,619","25,100,496","28,984,406"
ADL,DRW,1993,9,"8,239",89,78.4,"2,619","21,577,941","27,522,884"
ADL,DRW,1993,10,"8,260",89,76.1,"2,619","21,632,940","28,426,991"
ADL,DRW,1993,11,"7,254",82,68.6,"2,619","18,998,226","27,694,207"
ADL,DRW,1993,12,"8,036",83,76.3,"2,619","21,046,284","27,583,596"
ADL,DRW,1994,1,"8,791",86,80.4,"2,619","23,023,629","28,636,354"
ADL,DRW,1994,2,"6,025",72,65.5,"2,619","15,779,475","24,090,802"
ADL,DRW,1994,3,"6,967",84,65.9,"2,619","18,246,573","27,688,275"
ADL,DRW,1994,4,"7,499",92,65.6,"2,619","19,639,881","29,938,843"
ADL,DRW,1994,5,"7,046",86,65.9,"2,619","18,453,474","28,002,237"
ADL,DRW,1994,6,"8,767",85,82.7,"2,619","22,960,773","27,763,933"
ADL,MEL,1984,1,"50,817",711,66.3,643,"32,675,331","49,284,059"
ADL,MEL,1984,2,"50,605",598,68.7,643,"32,539,015","47,363,923"
ADL,MEL,1984,3,"56,871",677,70.2,643,"36,568,053","52,091,244"
ADL,MEL,1984,4,"53,639",633,71.7,643,"34,489,877","48,103,036"
ADL,MEL,1984,5,"60,701",714,71.6,643,"39,030,743","54,512,211"
ADL,MEL,1984,6,"51,771",648,68.6,643,"33,288,753","48,525,879"
ADL,MEL,1984,7,"52,341",671,69.3,643,"33,655,263","48,564,593"
ADL,MEL,1984,8,"62,490",719,75.3,643,"40,181,070","53,361,315"
ADL,MEL,1984,9,"56,406",657,71.1,643,"36,269,058","51,011,333"
ADL,MEL,1984,10,"58,098",698,73.6,643,"37,357,014","50,756,813"
ADL,MEL,1984,11,"58,096",693,73.0,643,"37,355,728","51,172,230"
ADL,MEL,1984,12,"49,776",621,68.7,643,"32,005,968","46,588,017"
ADL,MEL,1985,1,"53,416",656,66.3,643,"34,346,488","51,804,658"
ADL,MEL,1985,2,"53,790",629,70.5,643,"34,586,970","49,059,532"
ADL,MEL,1985,3,"61,800",694,71.8,643,"39,737,400","55,344,568"
ADL,MEL,1985,4,"58,548",656,72.1,643,"37,646,364","52,214,097"
ADL,MEL,1985,5,"64,635",720,73.0,643,"41,560,305","56,931,925"
ADL,MEL,1985,6,"56,283",651,69.8,643,"36,189,969","51,848,093"
ADL,MEL,1985,7,"57,657",701,66.2,643,"37,073,451","56,002,192"
ADL,MEL,1985,8,"63,672",715,72.7,643,"40,941,096","56,315,125"
ADL,MEL,1985,9,"63,492",705,73.1,643,"40,825,356","55,848,640"
ADL,MEL,1985,10,"62,675",731,70.4,643,"40,300,025","57,244,354"
ADL,MEL,1985,11,"67,784",744,70.2,643,"43,585,112","62,087,054"
ADL,MEL,1985,12,"56,083",641,67.3,643,"36,061,369","53,583,015"
ADL,MEL,1986,1,"56,246",659,65.3,643,"36,166,178","55,384,652"
ADL,MEL,1986,2,"56,854",599,73.6,643,"36,557,122","49,670,003"
ADL,MEL,1986,3,"65,442",631,76.8,643,"42,079,206","54,790,633"
ADL,MEL,1986,4,"61,314",686,70.7,643,"39,424,902","55,763,652"
ADL,MEL,1986,5,"67,382",699,75.2,643,"43,326,626","57,615,194"
ADL,MEL,1986,6,"57,709",642,70.8,643,"37,106,887","52,410,857"
ADL,MEL,1986,7,"57,885",649,66.2,643,"37,220,055","56,223,648"
ADL,MEL,1986,8,"67,176",689,72.3,643,"43,194,168","59,742,971"
ADL,MEL,1986,9,"65,964",670,75.3,643,"42,414,852","56,327,825"
ADL,MEL,1986,10,"76,041",789,69.7,643,"48,894,363","70,149,732"
ADL,MEL,1986,11,"62,760",656,73.6,643,"40,354,680","54,829,728"
ADL,MEL,1986,12,"58,610",664,67.6,643,"37,686,230","55,748,861"
ADL,MEL,1987,1,"57,201",636,68.1,643,"36,780,243","54,009,167"
ADL,MEL,1987,2,"54,577",598,71.8,643,"35,093,011","48,876,060"
ADL,MEL,1987,3,"63,568",673,74.2,643,"40,874,224","55,086,555"
ADL,MEL,1987,4,"62,887",663,75.8,643,"40,436,341","53,346,096"
ADL,MEL,1987,5,"60,899",681,71.4,643,"39,158,057","54,843,217"
ADL,MEL,1987,6,"56,210",661,69.8,643,"36,143,030","51,780,845"
ADL,MEL,1987,7,"65,798",709,73.9,643,"42,308,114","57,250,493"
ADL,MEL,1987,8,"64,470",696,74.3,643,"41,454,210","55,793,015"
ADL,MEL,1987,9,"67,426",695,77.3,643,"43,354,918","56,086,569"
ADL,MEL,1987,10,"71,821",713,79.5,643,"46,180,903","58,089,186"
ADL,MEL,1987,11,"74,993",777,74.3,643,"48,220,499","64,899,729"
ADL,MEL,1987,12,"61,850",673,74.2,643,"39,769,550","53,597,776"
ADL,MEL,1988,1,"60,352",671,73.6,643,"38,806,336","52,726,000"
ADL,MEL,1988,2,"66,439",675,80.6,643,"42,720,277","53,002,825"
ADL,MEL,1988,3,"72,689",699,83.2,643,"46,739,027","56,176,715"
ADL,MEL,1988,4,"67,067",683,78.7,643,"43,124,081","54,795,529"
ADL,MEL,1988,5,"66,638",705,75.4,643,"42,848,234","56,827,897"
ADL,MEL,1988,6,"61,637",669,76.5,643,"39,632,591","51,807,308"
ADL,MEL,1988,7,"71,841",728,80.3,643,"46,193,763","57,526,479"
ADL,MEL,1988,8,"69,551",715,78.1,643,"44,721,293","57,261,579"
ADL,MEL,1988,9,"72,621",717,83.1,643,"46,695,303","56,191,700"
